2.2866418018477098E-10,2.287818405682541E-11,-6.173861275340203E-11,9.521814623766242E-11,-5.6871916140836315E-12,3.443535484071466E-11,8.846601166406583E-11,3.906900912429179E-11,-4.786967550738155E-12,-9.300937568242644E-12,16650
-7.087923083852224E-11,-5.958658095446537E-11,3.4512447079568354E-11,-4.16728044290434E-11,1.1143861942063953E-11,-9.631553072426934E-12,-4.837576634950611E-11,-2.0471163067473356E-11,1.3898016222753564E-12,4.582637997453799E-12,16651
-9.770228501655429E-11,4.7932575385408834E-11,7.828351887895771E-12,-1.8225801747293885E-11,-5.708414542915224E-12,-1.0611746810197137E-11,-1.2199254762721287E-11,-6.01686887715041E-12,1.7183994148529408E-12,2.0732474351928446E-12,16652
-1.289773033699066E-10,2.7033946276526375E-12,2.7245272912186546E-11,-5.2914342635380176E-11,2.647024544963247E-12,-1.5836448325854786E-11,-4.8764811671448676E-11,-2.065968838398379E-11,3.0066564741311833E-13,4.704970661624006E-12,16653
-9.04825598129994E-11,2.92678313090616E-13,2.3569120955005826E-11,-3.516107362638371E-11,5.511148959807113E-14,-1.6142271080544678E-11,-2.8217009584932297E-11,-1.3850630228583373E-11,1.0041219647863635E-12,2.9059777596270115E-12,16654
4.645338914923645E-11,5.101394098017034E-11,-2.977405687353003E-11,2.502382450724061E-11,-7.689976270074186E-12,8.101989815786491E-12,2.758898489423972E-11,1.2988416897293309E-11,-1.8176750700427675E-14,-2.174823978609339E-12,16655
2.2892356399235642E-10,1.477518264263315E-11,-6.698508671399052E-11,7.063200784590263E-11,-9.633752831108368E-12,3.070871243891751E-11,7.135232907711439E-11,3.403260316472689E-11,-3.076165267108569E-12,-8.083567925705485E-12,16656
4.3919336235192066E-10,-1.2122622495335191E-10,-6.271320003172979E-11,1.1324666189542327E-10,1.4287353168127316E-11,5.1988402558220653E-11,8.922115789174712E-11,4.1376391308807106E-11,-5.6792448190223045E-12,-1.067318421436053E-11,16657
3.487804049781361E-10,-6.33930050361426E-11,-6.728837068620263E-11,9.442070556355165E-11,3.4510213517810054E-12,4.3091277083972465E-11,8.788820400850074E-11,3.908761219993225E-11,-7.388814976631263E-12,-1.0666663908360034E-11,16658
3.1533817097053906E-10,-8.009968599759544E-11,-5.053782960683264E-11,7.218264772154845E-11,7.772662071384228E-12,3.7813492992727806E-11,5.883943566115788E-11,2.8805773734930017E-11,-4.721598518936794E-12,-7.834502922231628E-12,16659
-8.953572916738138E-11,1.9842713820839564E-11,2.2082486366443845E-11,-2.7062415923401583E-11,-3.8811202001606645E-12,-1.5342388689869953E-11,-1.4529628913949447E-11,-8.305523315902527E-12,7.237170796332127E-13,2.0377128670933415E-12,16660
2.72007996695717E-10,-9.753669172519435E-12,-6.053224198991629E-11,9.001850112068012E-11,7.681513246263463E-13,3.774260591765229E-11,7.701972058937942E-11,3.5233197016649796E-11,-4.04743729709991E-12,-7.940012488202612E-12,16661
-1.6022457017031936E-10,-4.5150603146986285E-11,6.362257954940701E-11,-5.157236460923445E-11,7.380881430330467E-12,-2.7038178741747602E-11,-4.68616549579096E-11,-2.5634676060453336E-11,1.342505752335227E-12,5.421049791148364E-12,16662
